timestamp,Free Flow Time(seconds),Free Flow Speed(KMPH),Current Time(seconds),Current Speed(KMPH),newtimestamp
2019-07-10 12-39-21,42,39,75,22,10/07/19 12:30
2019-07-10 12-44-22,42,39,97,17,10/07/19 12:35
2019-07-10 12-49-23,42,39,63,26,10/07/19 12:40
2019-07-10 12-54-24,42,39,78,21,10/07/19 12:45
2019-07-10 12-59-25,42,39,110,15,10/07/19 12:50
2019-07-10 13-04-25,41,40,91,18,10/07/19 12:55
2019-07-10 13-09-26,42,39,110,15,10/07/19 13:00
2019-07-10 13-14-27,42,39,118,14,10/07/19 13:05
2019-07-10 13-19-28,42,39,82,20,10/07/19 13:10
2019-07-10 13-24-29,42,39,59,28,10/07/19 13:15
2019-07-10 13-29-30,42,39,42,39,10/07/19 13:20
2019-07-10 13-34-31,42,39,97,17,10/07/19 13:25
2019-07-10 13-39-31,42,39,61,27,10/07/19 13:30
2019-07-10 13-44-32,41,40,78,21,10/07/19 13:35
2019-07-10 13-49-33,40,41,103,16,10/07/19 13:40
2019-07-10 13-54-34,42,39,63,26,10/07/19 13:45
2019-07-10 13-59-34,42,39,42,39,10/07/19 13:50
2019-07-10 14-04-35,42,39,75,22,10/07/19 13:55
2019-07-10 14-09-36,41,40,63,26,10/07/19 14:00
2019-07-10 14-14-37,42,39,55,30,10/07/19 14:05
2019-07-10 14-19-38,41,40,66,25,10/07/19 14:10
2019-07-10 14-24-39,42,39,97,17,10/07/19 14:15
2019-07-10 14-29-40,42,39,91,18,10/07/19 14:20
2019-07-10 14-34-40,41,40,63,26,10/07/19 14:25
2019-07-10 14-39-42,41,40,61,27,10/07/19 14:30
2019-07-10 14-44-42,42,39,63,26,10/07/19 14:35
2019-07-10 14-49-43,42,39,71,23,10/07/19 14:40
2019-07-10 14-54-44,42,39,75,22,10/07/19 14:45
2019-07-10 14-59-45,41,40,55,30,10/07/19 14:50
2019-07-10 15-04-46,41,40,75,22,10/07/19 14:55
2019-07-10 15-09-47,42,39,91,18,10/07/19 15:00
2019-07-10 15-14-47,41,40,86,19,10/07/19 15:05
2019-07-10 15-19-48,42,39,61,27,10/07/19 15:10
2019-07-10 15-24-49,42,39,68,24,10/07/19 15:15
2019-07-10 15-29-50,41,40,71,23,10/07/19 15:20
2019-07-10 15-34-51,41,40,61,27,10/07/19 15:25
2019-07-10 15-39-52,42,39,56,29,10/07/19 15:30
2019-07-10 15-44-53,41,40,71,23,10/07/19 15:35
2019-07-10 15-49-54,42,39,82,20,10/07/19 15:40
2019-07-10 15-54-55,42,39,63,26,10/07/19 15:45
2019-07-10 15-59-56,42,39,66,25,10/07/19 15:50
2019-07-10 16-04-57,42,39,59,28,10/07/19 15:55
2019-07-10 16-09-58,41,40,56,29,10/07/19 16:00
2019-07-10 16-15-00,41,40,71,23,10/07/19 16:05
2019-07-10 16-20-01,42,39,71,23,10/07/19 16:10
2019-07-10 16-25-02,42,39,71,23,10/07/19 16:15
2019-07-10 16-30-03,41,40,41,40,10/07/19 16:20
2019-07-10 16-35-03,41,40,59,28,10/07/19 16:25
2019-07-10 16-40-05,42,39,68,24,10/07/19 16:30
2019-07-10 16-45-06,42,39,59,28,10/07/19 16:35
2019-07-10 16-50-07,42,39,61,27,10/07/19 16:40
2019-07-10 16-55-08,41,40,55,30,10/07/19 16:45
2019-07-10 17-00-09,42,39,68,24,10/07/19 16:50
2019-07-10 17-05-10,41,40,41,40,10/07/19 16:55
2019-07-10 17-10-10,41,40,61,27,10/07/19 17:00
2019-07-10 17-15-11,41,40,59,28,10/07/19 17:05
2019-07-10 17-20-13,41,40,41,40,10/07/19 17:10
2019-07-10 17-25-14,42,39,63,26,10/07/19 17:15
2019-07-10 17-30-15,42,39,63,26,10/07/19 17:20
2019-07-10 17-35-15,41,40,53,31,10/07/19 17:25
2019-07-10 17-40-16,42,39,59,28,10/07/19 17:30
2019-07-10 17-45-17,41,40,68,24,10/07/19 17:35
2019-07-10 17-50-18,41,40,41,40,10/07/19 17:40
2019-07-10 17-55-19,41,40,59,28,10/07/19 17:45
2019-07-10 18-00-20,42,39,59,28,10/07/19 17:50
2019-07-10 18-05-21,41,40,68,24,10/07/19 17:55
2019-07-10 18-10-22,41,40,63,26,10/07/19 18:00
2019-07-10 18-15-23,41,40,59,28,10/07/19 18:05
2019-07-10 18-20-23,42,39,61,27,10/07/19 18:10
2019-07-10 18-25-24,42,39,55,30,10/07/19 18:15
2019-07-10 18-30-25,42,39,56,29,10/07/19 18:20
2019-07-10 18-35-26,42,39,71,23,10/07/19 18:25
2019-07-10 18-40-27,42,39,42,39,10/07/19 18:30
2019-07-10 18-45-28,41,40,75,22,10/07/19 18:35
2019-07-10 18-50-29,41,40,63,26,10/07/19 18:40
2019-07-10 18-55-30,42,39,63,26,10/07/19 18:45
2019-07-10 19-00-31,41,40,71,23,10/07/19 18:50
2019-07-10 19-05-31,41,40,75,22,10/07/19 18:55
2019-07-10 19-10-32,41,40,75,22,10/07/19 19:00
2019-07-10 19-15-33,42,39,42,39,10/07/19 19:05
2019-07-10 19-20-34,42,39,59,28,10/07/19 19:10
2019-07-10 19-25-35,42,39,53,31,10/07/19 19:15
2019-07-10 19-30-36,42,39,42,39,10/07/19 19:20
2019-07-10 19-35-36,41,40,55,30,10/07/19 19:25
2019-07-10 19-40-37,41,40,53,31,10/07/19 19:30
2019-07-10 19-45-38,41,40,61,27,10/07/19 19:35
2019-07-10 19-50-39,41,40,63,26,10/07/19 19:40
2019-07-10 19-55-40,41,40,61,27,10/07/19 19:45
2019-07-10 20-00-41,41,40,63,26,10/07/19 19:50
2019-07-10 20-05-42,41,40,71,23,10/07/19 19:55
2019-07-10 20-10-43,42,39,53,31,10/07/19 20:00
2019-07-10 20-15-44,42,39,63,26,10/07/19 20:05
2019-07-10 20-20-44,42,39,71,23,10/07/19 20:10
2019-07-10 20-25-45,42,39,86,19,10/07/19 20:15
2019-07-10 20-30-46,42,39,71,23,10/07/19 20:20
2019-07-10 20-35-47,41,40,41,40,10/07/19 20:25
2019-07-10 20-40-48,41,40,61,27,10/07/19 20:30
2019-07-10 20-45-49,42,39,71,23,10/07/19 20:35
2019-07-10 20-50-50,41,40,82,20,10/07/19 20:40
2019-07-10 20-55-51,41,40,63,26,10/07/19 20:45
2019-07-10 21-00-52,42,39,71,23,10/07/19 20:50
2019-07-10 21-05-58,42,39,55,30,10/07/19 20:55
2019-07-10 21-10-59,41,40,59,28,10/07/19 21:00
2019-07-10 21-16-00,42,39,61,27,10/07/19 21:05
2019-07-10 21-21-01,41,40,53,31,10/07/19 21:10
2019-07-10 21-26-01,42,39,59,28,10/07/19 21:15
2019-07-10 21-31-02,41,40,59,28,10/07/19 21:20
2019-07-10 21-36-03,42,39,66,25,10/07/19 21:25
2019-07-10 21-41-04,42,39,71,23,10/07/19 21:30
2019-07-10 21-46-05,42,39,53,31,10/07/19 21:35
2019-07-10 21-51-06,42,39,78,21,10/07/19 21:40
2019-07-10 21-56-07,41,40,71,23,10/07/19 21:45
2019-07-10 22-01-07,41,40,71,23,10/07/19 21:50
2019-07-10 22-06-08,42,39,59,28,10/07/19 21:55
2019-07-10 22-11-09,41,40,59,28,10/07/19 22:00
2019-07-10 22-16-10,42,39,71,23,10/07/19 22:05
2019-07-10 22-21-11,42,39,59,28,10/07/19 22:10
2019-07-10 22-26-12,42,39,42,39,10/07/19 22:15
2019-07-10 22-31-12,42,39,68,24,10/07/19 22:20
2019-07-10 22-36-14,41,40,56,29,10/07/19 22:25
2019-07-10 22-41-14,41,40,41,40,10/07/19 22:30
2019-07-10 22-46-15,41,40,41,40,10/07/19 22:35
2019-07-10 22-51-16,41,40,41,40,10/07/19 22:40
2019-07-10 22-56-17,41,40,41,40,10/07/19 22:45
2019-07-10 23-01-18,41,40,41,40,10/07/19 22:50
2019-07-10 23-06-19,41,40,56,29,10/07/19 22:55
2019-07-10 23-11-20,41,40,41,40,10/07/19 23:00
2019-07-10 23-16-20,41,40,41,40,10/07/19 23:05
2019-07-10 23-21-21,41,40,41,40,10/07/19 23:10
2019-07-10 23-26-22,42,39,42,39,10/07/19 23:15
2019-07-10 23-31-24,42,39,42,39,10/07/19 23:20
2019-07-10 23-36-24,42,39,42,39,10/07/19 23:25
2019-07-10 23-41-25,42,39,42,39,10/07/19 23:30
2019-07-10 23-46-26,42,39,42,39,10/07/19 23:35
2019-07-10 23-51-27,42,39,42,39,10/07/19 23:40
2019-07-10 23-56-28,42,39,42,39,10/07/19 23:45
2019-07-11 00-01-29,42,39,42,39,10/07/19 23:50
2019-07-11 00-06-30,42,39,42,39,10/07/19 23:55
2019-07-11 00-11-31,41,40,41,40,11/07/19 0:00
2019-07-11 00-16-32,41,40,41,40,11/07/19 0:05
2019-07-11 00-21-33,42,39,42,39,11/07/19 0:10
2019-07-11 00-26-33,42,39,42,39,11/07/19 0:15
2019-07-11 00-31-34,42,39,42,39,11/07/19 0:20
2019-07-11 00-36-35,41,40,41,40,11/07/19 0:25
2019-07-11 00-41-36,42,39,42,39,11/07/19 0:30
2019-07-11 00-46-37,42,39,42,39,11/07/19 0:35
2019-07-11 00-51-38,42,39,42,39,11/07/19 0:40
2019-07-11 00-56-39,41,40,41,40,11/07/19 0:45
2019-07-11 01-01-40,42,39,42,39,11/07/19 0:50
2019-07-11 01-06-41,41,40,41,40,11/07/19 0:55
2019-07-11 01-11-42,42,39,42,39,11/07/19 1:00
2019-07-11 01-16-43,42,39,42,39,11/07/19 1:05
2019-07-11 01-21-44,41,40,41,40,11/07/19 1:10
2019-07-11 01-26-45,41,40,41,40,11/07/19 1:15
2019-07-11 01-31-46,41,40,41,40,11/07/19 1:20
2019-07-11 01-36-47,42,39,42,39,11/07/19 1:25
2019-07-11 01-41-47,41,40,41,40,11/07/19 1:30
2019-07-11 01-46-48,41,40,41,40,11/07/19 1:35
2019-07-11 01-51-49,42,39,42,39,11/07/19 1:40
2019-07-11 01-56-50,42,39,42,39,11/07/19 1:45
2019-07-11 02-01-51,42,39,42,39,11/07/19 1:50
2019-07-11 02-06-52,41,40,41,40,11/07/19 1:55
2019-07-11 02-11-53,42,39,42,39,11/07/19 2:00
2019-07-11 02-16-53,41,40,41,40,11/07/19 2:05
2019-07-11 02-21-54,42,39,42,39,11/07/19 2:10
2019-07-11 02-26-55,42,39,42,39,11/07/19 2:15
2019-07-11 02-31-56,42,39,42,39,11/07/19 2:20
2019-07-11 02-36-57,42,39,42,39,11/07/19 2:25
2019-07-11 02-41-58,42,39,42,39,11/07/19 2:30
2019-07-11 02-46-58,42,39,42,39,11/07/19 2:35
2019-07-11 02-52-00,41,40,41,40,11/07/19 2:40
2019-07-11 02-57-00,41,40,41,40,11/07/19 2:45
2019-07-11 03-02-01,42,39,42,39,11/07/19 2:50
2019-07-11 03-07-02,41,40,41,40,11/07/19 2:55
2019-07-11 03-12-03,42,39,42,39,11/07/19 3:00
2019-07-11 03-17-04,42,39,42,39,11/07/19 3:05
2019-07-11 03-22-05,42,39,42,39,11/07/19 3:10
2019-07-11 03-27-05,42,39,42,39,11/07/19 3:15
2019-07-11 03-32-07,41,40,41,40,11/07/19 3:20
2019-07-11 03-37-07,42,39,42,39,11/07/19 3:25
2019-07-11 03-42-08,42,39,42,39,11/07/19 3:30
2019-07-11 03-47-09,42,39,42,39,11/07/19 3:35
2019-07-11 03-52-10,42,39,42,39,11/07/19 3:40
2019-07-11 03-57-11,42,39,42,39,11/07/19 3:45
2019-07-11 04-02-12,41,40,41,40,11/07/19 3:50
2019-07-11 04-07-13,42,39,42,39,11/07/19 3:55
2019-07-11 04-12-13,41,40,41,40,11/07/19 4:00
2019-07-11 04-17-14,42,39,42,39,11/07/19 4:05
2019-07-11 04-22-15,42,39,42,39,11/07/19 4:10
2019-07-11 04-27-16,42,39,42,39,11/07/19 4:15
2019-07-11 04-32-17,41,40,41,40,11/07/19 4:20
2019-07-11 04-37-18,42,39,42,39,11/07/19 4:25
2019-07-11 04-42-19,42,39,42,39,11/07/19 4:30
2019-07-11 04-47-20,42,39,42,39,11/07/19 4:35
2019-07-11 04-52-21,41,40,41,40,11/07/19 4:40
2019-07-11 04-57-22,41,40,41,40,11/07/19 4:45
2019-07-11 05-02-22,42,39,42,39,11/07/19 4:50
2019-07-11 05-07-23,41,40,41,40,11/07/19 4:55
2019-07-11 05-12-24,42,39,42,39,11/07/19 5:00
2019-07-11 05-17-25,42,39,42,39,11/07/19 5:05
2019-07-11 05-22-26,42,39,42,39,11/07/19 5:10
2019-07-11 05-27-26,42,39,42,39,11/07/19 5:15
2019-07-11 05-32-27,42,39,42,39,11/07/19 5:20
2019-07-11 05-37-28,42,39,42,39,11/07/19 5:25
2019-07-11 05-42-29,42,39,42,39,11/07/19 5:30
2019-07-11 05-47-30,42,39,42,39,11/07/19 5:35
2019-07-11 05-52-30,42,39,42,39,11/07/19 5:40
2019-07-11 05-57-31,41,40,41,40,11/07/19 5:45
2019-07-11 06-02-32,41,40,41,40,11/07/19 5:50
2019-07-11 06-07-33,41,40,41,40,11/07/19 5:55
2019-07-11 06-12-34,42,39,42,39,11/07/19 6:00
2019-07-11 06-17-34,41,40,41,40,11/07/19 6:05
2019-07-11 06-22-35,41,40,41,40,11/07/19 6:10
2019-07-11 06-27-36,42,39,42,39,11/07/19 6:15
2019-07-11 06-32-37,42,39,42,39,11/07/19 6:20
2019-07-11 06-37-38,42,39,42,39,11/07/19 6:25
2019-07-11 06-42-39,41,40,41,40,11/07/19 6:30
2019-07-11 06-47-39,42,39,42,39,11/07/19 6:35
2019-07-11 06-52-40,42,39,42,39,11/07/19 6:40
2019-07-11 06-57-41,41,40,41,40,11/07/19 6:45
2019-07-11 07-02-42,42,39,42,39,11/07/19 6:50
2019-07-11 07-07-43,42,39,42,39,11/07/19 6:55
2019-07-11 07-12-44,41,40,41,40,11/07/19 7:00
2019-07-11 07-17-44,42,39,42,39,11/07/19 7:05
2019-07-11 07-22-45,41,40,41,40,11/07/19 7:10
2019-07-11 07-27-46,41,40,41,40,11/07/19 7:15
2019-07-11 07-32-47,41,40,41,40,11/07/19 7:20
2019-07-11 07-37-47,42,39,42,39,11/07/19 7:25
2019-07-11 07-42-48,42,39,42,39,11/07/19 7:30
2019-07-11 07-47-49,42,39,42,39,11/07/19 7:35
2019-07-11 07-52-50,41,40,53,31,11/07/19 7:40
2019-07-11 07-57-51,42,39,53,31,11/07/19 7:45
2019-07-11 08-02-51,42,39,42,39,11/07/19 7:50
2019-07-11 08-07-52,42,39,59,28,11/07/19 7:55
2019-07-11 08-12-53,41,40,56,29,11/07/19 8:00
2019-07-11 08-17-54,42,39,42,39,11/07/19 8:05
2019-07-11 08-22-55,42,39,42,39,11/07/19 8:10
2019-07-11 08-27-55,42,39,55,30,11/07/19 8:15
2019-07-11 08-32-56,42,39,59,28,11/07/19 8:20
2019-07-11 08-37-57,41,40,53,31,11/07/19 8:25
2019-07-11 08-42-58,42,39,56,29,11/07/19 8:30
2019-07-11 08-47-59,41,40,55,30,11/07/19 8:35
2019-07-11 08-53-00,41,40,41,40,11/07/19 8:40
2019-07-11 08-58-01,42,39,42,39,11/07/19 8:45
2019-07-11 09-03-01,41,40,55,30,11/07/19 8:50
2019-07-11 09-08-02,42,39,55,30,11/07/19 8:55
2019-07-11 09-13-03,41,40,51,32,11/07/19 9:00
2019-07-11 09-18-04,41,40,53,31,11/07/19 9:05
2019-07-11 09-23-05,41,40,63,26,11/07/19 9:10
2019-07-11 09-28-06,41,40,66,25,11/07/19 9:15
2019-07-11 09-33-06,42,39,53,31,11/07/19 9:20
2019-07-11 09-38-07,41,40,61,27,11/07/19 9:25
2019-07-11 09-43-08,42,39,91,18,11/07/19 9:30
2019-07-11 09-48-09,41,40,55,30,11/07/19 9:35
2019-07-11 09-53-10,41,40,66,25,11/07/19 9:40
2019-07-11 09-58-11,42,39,75,22,11/07/19 9:45
2019-07-11 10-03-12,41,40,51,32,11/07/19 9:50
2019-07-11 10-08-12,41,40,41,40,11/07/19 9:55
2019-07-11 10-13-13,42,39,71,23,11/07/19 10:00
2019-07-11 10-18-14,41,40,71,23,11/07/19 10:05
2019-07-11 10-23-15,42,39,42,39,11/07/19 10:10
2019-07-11 10-28-16,41,40,71,23,11/07/19 10:15
2019-07-11 10-33-16,41,40,66,25,11/07/19 10:20
2019-07-11 10-38-17,41,40,53,31,11/07/19 10:25
2019-07-11 10-43-19,41,40,41,40,11/07/19 10:30
2019-07-11 10-48-19,41,40,41,40,11/07/19 10:35
2019-07-11 10-53-20,42,39,82,20,11/07/19 10:40
2019-07-11 10-58-21,41,40,68,24,11/07/19 10:45
2019-07-11 11-03-22,41,40,55,30,11/07/19 10:50
2019-07-11 11-08-23,41,40,41,40,11/07/19 10:55
2019-07-11 11-13-23,42,39,53,31,11/07/19 11:00
2019-07-11 11-18-24,41,40,63,26,11/07/19 11:05
2019-07-11 11-23-25,41,40,61,27,11/07/19 11:10
2019-07-11 11-28-26,41,40,56,29,11/07/19 11:15
2019-07-11 11-33-27,41,40,56,29,11/07/19 11:20
2019-07-11 11-38-28,41,40,41,40,11/07/19 11:25
2019-07-11 11-43-28,42,39,86,19,11/07/19 11:30
2019-07-11 11-48-29,42,39,75,22,11/07/19 11:35
2019-07-11 11-53-30,42,39,63,26,11/07/19 11:40
2019-07-11 11-58-31,41,40,61,27,11/07/19 11:45
2019-07-11 12-03-32,41,40,63,26,11/07/19 11:50
2019-07-11 12-08-33,41,40,63,26,11/07/19 11:55
2019-07-11 12-13-33,41,40,68,24,11/07/19 12:00
2019-07-11 12-18-34,41,40,71,23,11/07/19 12:05
2019-07-11 12-23-35,41,40,68,24,11/07/19 12:10
2019-07-11 12-28-36,42,39,55,30,11/07/19 12:15
2019-07-11 12-33-37,41,40,53,31,11/07/19 12:20
2019-07-11 12-38-37,42,39,61,27,11/07/19 12:25
2019-07-11 12-43-38,41,40,41,40,11/07/19 12:30
2019-07-11 12-48-39,41,40,41,40,11/07/19 12:35
2019-07-11 12-53-40,41,40,55,30,11/07/19 12:40
2019-07-11 12-58-41,42,39,78,21,11/07/19 12:45
2019-07-11 13-03-42,41,40,66,25,11/07/19 12:50
2019-07-11 13-08-43,41,40,66,25,11/07/19 12:55
2019-07-11 13-13-44,41,40,56,29,11/07/19 13:00
2019-07-11 13-18-44,41,40,51,32,11/07/19 13:05
2019-07-11 13-23-45,41,40,71,23,11/07/19 13:10
2019-07-11 13-28-46,42,39,68,24,11/07/19 13:15
2019-07-11 13-33-47,40,41,91,18,11/07/19 13:20
2019-07-11 13-38-48,42,39,68,24,11/07/19 13:25
2019-07-11 13-43-49,41,40,68,24,11/07/19 13:30
2019-07-11 13-48-50,42,39,75,22,11/07/19 13:35
2019-07-11 13-53-50,42,39,59,28,11/07/19 13:40
2019-07-11 13-58-51,41,40,63,26,11/07/19 13:45
2019-07-11 14-03-52,42,39,59,28,11/07/19 13:50
2019-07-11 14-08-53,41,40,71,23,11/07/19 13:55
2019-07-11 14-13-54,41,40,78,21,11/07/19 14:00
2019-07-11 14-18-54,42,39,66,25,11/07/19 14:05
2019-07-11 14-23-55,42,39,68,24,11/07/19 14:10
2019-07-11 14-28-56,41,40,82,20,11/07/19 14:15
2019-07-11 14-33-57,42,39,63,26,11/07/19 14:20
2019-07-11 14-38-57,41,40,68,24,11/07/19 14:25
2019-07-11 14-43-58,41,40,82,20,11/07/19 14:30
2019-07-11 14-48-59,42,39,75,22,11/07/19 14:35
2019-07-11 14-54-00,42,39,103,16,11/07/19 14:40
2019-07-11 14-59-01,41,40,78,21,11/07/19 14:45
2019-07-11 15-04-01,41,40,71,23,11/07/19 14:50
2019-07-11 15-09-02,42,39,86,19,11/07/19 14:55
2019-07-11 15-14-03,42,39,137,12,11/07/19 15:00
2019-07-11 15-19-04,42,39,118,14,11/07/19 15:05
2019-07-11 15-24-05,42,39,75,22,11/07/19 15:10
2019-07-11 15-29-06,40,41,91,18,11/07/19 15:15
2019-07-11 15-34-07,42,39,82,20,11/07/19 15:20
2019-07-11 15-39-08,41,40,68,24,11/07/19 15:25
2019-07-11 15-44-09,41,40,68,24,11/07/19 15:30
2019-07-11 15-49-10,41,40,75,22,11/07/19 15:35
2019-07-11 15-54-10,42,39,55,30,11/07/19 15:40
2019-07-11 15-59-11,42,39,42,39,11/07/19 15:45
2019-07-11 16-04-12,42,39,42,39,11/07/19 15:50
2019-07-11 16-09-18,42,39,42,39,11/07/19 15:55
2019-07-11 16-14-18,42,39,55,30,11/07/19 16:00
2019-07-11 16-19-19,41,40,53,31,11/07/19 16:05
2019-07-11 16-24-20,41,40,63,26,11/07/19 16:10
2019-07-11 16-29-21,41,40,71,23,11/07/19 16:15
2019-07-11 16-34-22,41,40,41,40,11/07/19 16:20
2019-07-11 16-39-22,41,40,56,29,11/07/19 16:25
2019-07-11 16-44-24,41,40,53,31,11/07/19 16:30
2019-07-11 16-49-24,42,39,68,24,11/07/19 16:35
2019-07-11 16-54-25,42,39,56,29,11/07/19 16:40
2019-07-11 16-59-26,42,39,59,28,11/07/19 16:45
2019-07-11 17-04-27,41,40,63,26,11/07/19 16:50
2019-07-11 17-09-28,41,40,59,28,11/07/19 16:55
2019-07-11 17-14-29,42,39,59,28,11/07/19 17:00
2019-07-11 17-19-30,42,39,42,39,11/07/19 17:05
2019-07-11 17-24-31,42,39,56,29,11/07/19 17:10
2019-07-11 17-29-32,42,39,86,19,11/07/19 17:15
2019-07-11 17-34-32,42,39,61,27,11/07/19 17:20
2019-07-11 17-39-33,41,40,59,28,11/07/19 17:25
2019-07-11 17-44-34,41,40,41,40,11/07/19 17:30
2019-07-11 17-49-35,41,40,63,26,11/07/19 17:35
2019-07-11 17-54-36,42,39,61,27,11/07/19 17:40
2019-07-11 17-59-37,41,40,56,29,11/07/19 17:45
2019-07-11 18-04-38,41,40,66,25,11/07/19 17:50
2019-07-11 18-09-38,41,40,61,27,11/07/19 17:55
2019-07-11 18-14-39,41,40,68,24,11/07/19 18:00
2019-07-11 18-19-40,41,40,68,24,11/07/19 18:05
2019-07-11 18-24-41,41,40,66,25,11/07/19 18:10
2019-07-11 18-29-42,41,40,59,28,11/07/19 18:15
2019-07-11 18-34-42,42,39,82,20,11/07/19 18:20
2019-07-11 18-39-43,41,40,75,22,11/07/19 18:25
2019-07-11 18-44-44,41,40,68,24,11/07/19 18:30
2019-07-11 18-49-45,41,40,68,24,11/07/19 18:35
2019-07-11 18-54-46,42,39,66,25,11/07/19 18:40
2019-07-11 18-59-47,42,39,59,28,11/07/19 18:45
2019-07-11 19-04-48,42,39,66,25,11/07/19 18:50
2019-07-11 19-09-48,42,39,75,22,11/07/19 18:55
2019-07-11 19-14-49,41,40,75,22,11/07/19 19:00
2019-07-11 19-19-50,42,39,78,21,11/07/19 19:05
2019-07-11 19-24-51,41,40,41,40,11/07/19 19:10
2019-07-11 19-29-52,42,39,61,27,11/07/19 19:15
2019-07-11 19-34-52,41,40,71,23,11/07/19 19:20
2019-07-11 19-39-53,42,39,103,16,11/07/19 19:25
2019-07-11 19-44-54,41,40,97,17,11/07/19 19:30
2019-07-11 19-49-55,41,40,91,18,11/07/19 19:35
2019-07-11 19-54-56,41,40,82,20,11/07/19 19:40
2019-07-11 19-59-57,41,40,71,23,11/07/19 19:45
2019-07-11 20-04-57,42,39,75,22,11/07/19 19:50
2019-07-11 20-09-58,41,40,66,25,11/07/19 19:55
2019-07-11 20-14-59,41,40,78,21,11/07/19 20:00
2019-07-11 20-20-00,42,39,56,29,11/07/19 20:05
2019-07-11 20-25-01,41,40,63,26,11/07/19 20:10
2019-07-11 20-30-02,41,40,66,25,11/07/19 20:15
2019-07-11 20-35-03,42,39,42,39,11/07/19 20:20
2019-07-11 20-40-03,41,40,61,27,11/07/19 20:25
2019-07-11 20-45-04,42,39,68,24,11/07/19 20:30
2019-07-11 20-50-05,41,40,41,40,11/07/19 20:35
2019-07-11 20-55-06,41,40,51,32,11/07/19 20:40
2019-07-11 21-00-07,42,39,78,21,11/07/19 20:45
2019-07-11 21-05-08,41,40,51,32,11/07/19 20:50
2019-07-11 21-10-09,41,40,56,29,11/07/19 20:55
2019-07-11 21-15-10,42,39,68,24,11/07/19 21:00
2019-07-11 21-20-10,41,40,56,29,11/07/19 21:05
2019-07-11 21-25-11,41,40,53,31,11/07/19 21:10
2019-07-11 21-30-12,42,39,59,28,11/07/19 21:15
2019-07-11 21-35-13,41,40,55,30,11/07/19 21:20
2019-07-11 21-40-14,41,40,59,28,11/07/19 21:25
2019-07-11 21-45-14,41,40,41,40,11/07/19 21:30
2019-07-11 21-50-15,41,40,41,40,11/07/19 21:35
2019-07-11 21-55-16,42,39,55,30,11/07/19 21:40
2019-07-11 22-00-17,41,40,41,40,11/07/19 21:45
2019-07-11 22-05-18,41,40,41,40,11/07/19 21:50
2019-07-11 22-10-19,41,40,41,40,11/07/19 21:55
2019-07-11 22-15-20,41,40,41,40,11/07/19 22:00
2019-07-11 22-20-20,41,40,41,40,11/07/19 22:05
2019-07-11 22-25-21,41,40,41,40,11/07/19 22:10
2019-07-11 22-30-22,41,40,41,40,11/07/19 22:15
2019-07-11 22-35-23,41,40,41,40,11/07/19 22:20
2019-07-11 22-40-24,42,39,42,39,11/07/19 22:25
2019-07-11 22-45-25,42,39,42,39,11/07/19 22:30
2019-07-11 22-50-26,42,39,42,39,11/07/19 22:35
2019-07-11 22-55-26,42,39,42,39,11/07/19 22:40
2019-07-11 23-00-27,42,39,42,39,11/07/19 22:45
2019-07-11 23-05-28,42,39,42,39,11/07/19 22:50
2019-07-11 23-10-29,42,39,42,39,11/07/19 22:55
2019-07-11 23-15-30,42,39,42,39,11/07/19 23:00
2019-07-11 23-20-30,42,39,42,39,11/07/19 23:05
2019-07-11 23-25-31,42,39,42,39,11/07/19 23:10
2019-07-11 23-30-32,42,39,42,39,11/07/19 23:15
2019-07-11 23-35-33,42,39,42,39,11/07/19 23:20
2019-07-11 23-40-34,42,39,42,39,11/07/19 23:25
2019-07-11 23-45-35,42,39,42,39,11/07/19 23:30
2019-07-11 23-50-36,42,39,42,39,11/07/19 23:35
2019-07-11 23-55-36,42,39,42,39,11/07/19 23:40
2019-07-12 00-00-37,42,39,42,39,11/07/19 23:45
2019-07-12 00-05-38,42,39,42,39,11/07/19 23:50
2019-07-12 00-10-39,42,39,42,39,11/07/19 23:55
2019-07-12 00-15-40,42,39,42,39,12/07/19 0:00
2019-07-12 00-20-41,42,39,42,39,12/07/19 0:05
2019-07-12 00-25-42,42,39,42,39,12/07/19 0:10
2019-07-12 00-30-43,42,39,42,39,12/07/19 0:15
2019-07-12 00-35-44,42,39,42,39,12/07/19 0:20
2019-07-12 00-40-45,42,39,42,39,12/07/19 0:25
2019-07-12 00-45-46,42,39,42,39,12/07/19 0:30
2019-07-12 00-50-47,42,39,42,39,12/07/19 0:35
2019-07-12 00-55-48,42,39,42,39,12/07/19 0:40
2019-07-12 01-00-49,42,39,42,39,12/07/19 0:45
2019-07-12 01-05-50,42,39,42,39,12/07/19 0:50
2019-07-12 01-10-51,42,39,42,39,12/07/19 0:55
2019-07-12 01-15-52,42,39,42,39,12/07/19 1:00
2019-07-12 01-20-52,42,39,42,39,12/07/19 1:05
2019-07-12 01-25-53,42,39,42,39,12/07/19 1:10
2019-07-12 01-30-54,42,39,42,39,12/07/19 1:15
2019-07-12 01-35-55,42,39,42,39,12/07/19 1:20
2019-07-12 01-40-55,42,39,42,39,12/07/19 1:25
2019-07-12 01-46-02,42,39,42,39,12/07/19 1:30
2019-07-12 01-51-03,42,39,42,39,12/07/19 1:35
2019-07-12 01-56-04,42,39,42,39,12/07/19 1:40
2019-07-12 02-01-05,42,39,42,39,12/07/19 1:45
2019-07-12 02-06-05,42,39,42,39,12/07/19 1:50
